ID	C_1	C_2	C_3	C_4	C_5	C_6	C_7	C_8	C_9	C_10	C_11	C_12	C_13	C_14	C_15	C_16	C_17	C_18	C_19	HCC_1	HCC_2	HCC_3	HCC_4	HCC_5	HCC_6	HCC_7	HCC_8	HCC_9	HCC_10	HCC_11	HCC_12	HCC_13	HCC_14	HCC_15	HCC_16	HCC_17	HCC_18	HCC_19
P56545	829.0518944	195.8931556	1418.795557	1206.891089	657.2453505	1000.025673	960.4010167	825.4593271	273.0001621	213.4876454	98.56633717	1175.945175	851.1239653	381.625473	541.3014094	334.5895143	406.1146906	524.3553749	962.2558812	3263.460951	735.8315266	2045.721295	1089.429259	1071.316786	826.87487	78.29981479	1256.247549	789.0694901	10972.45396	373.3954327	792.0790968	131.738665	1461.989651	1203.34979	1716.062555	2657.302001	569.2224155	6477.64711
Q08257	2790092.799	1364254.738	1378057.333	1351359.472	1990309.455	2786869.669	1610871.99	1984530.649	3452755.481	1546792.387	1617214.275	1640289.596	788620.9501	1502217.366	1732843.479	1433247.058	916336.1143	1624067.514	1518365.677	891966.5348	3209500.343	448911.1151	3329454.664	1955931.068	2297465.918	2277210.629	1778073.689	1121495.914	558124.283	638089.9164	949289.332	1320231.926	1852079.724	672085.3899	2029637.581	434129.1369	1060179.9	199976.5177
Q96PD5	3583.817782	2637.497225	5556.962344	547.6603413	3094.956041	977.6643498	2255.512856	5120.988691	6019.590124	5691.654768	8678.600445	7337.764425	2784.001327	10586.29346	5305.290135	11045.79608	10063.21466	4472.92602	1363.145313	3202.870818	1003.99635	30163.4019	7143.568099	22418.13691	7942.137832	4582.619426	6788.659841	7422.67722	5180.470766	4396.098071	5471.855567	7421.898887	3785.667043	7387.636615	7517.851561	24938.96989	6312.625333	3181.447072
Q9Y2V2	168191.4692	98907.90019	48605.11948	45438.88281	133513.5182	362299.8049	142507.2775	250599.8386	434724.8584	182858.1867	149525.2998	184496.9708	165681.1317	146261.0536	139333.2933	205144.9906	192471.2393	107224.1012	116354.6472	53138.95951	84877.7375	123019.4187	207229.7511	72319.29038	65174.02279	62733.30088	166645.0321	166246.1526	185389.4171	265370.854	63498.12675	73664.08792	143033.2013	105349.3364	54702.10858	93798.3586	129695.6092	74447.56242
P61225	752.727521	4859.334422	773.3261321	3761.216944	303.2611588	1909.338742	4948.958098	275.4044015	779.7833252	2132.674138	708.1148324	630.8916433	3001.346924	3562.085918	2855.494145	812.3959744	1089.23494	441.644195	3009.081174	5850.297288	3085.243394	4202.40187	176.8480982	811.1381997	1751.527757	5662.785494	5134.028041	7912.16506	3278.736247	1259.178789	2378.371057	1592.151841	1289.343037	7337.008651	3374.776897	4280.408491	752.7611919	6997.906945
P04899	52470.51645	150134.5112	134816.7784	242351.045	30685.09465	37347.50912	172039.6188	38052.16619	33502.56816	106299.248	88410.69302	100626.1706	132686.3978	127736.5646	115362.4935	39312.42167	64134.78563	72798.00565	105994.6496	230779.7077	103773.4265	228574.4788	73445.64418	113204.3899	89603.23307	137046.9245	169264.8688	180128.5007	202553.0322	34045.05666	74846.74377	128875.2248	67033.55935	177207.1035	112998.2456	242928.8824	61041.0173	357732.7442
O60610	3656.60297	2926.050603	2982.260428	2839.041011	1380.519678	3599.449998	5136.152705	3586.623507	2678.654463	1840.817126	1986.14911	2624.335011	2691.104002	3448.194828	4421.810162	3722.720901	2921.855474	4139.764854	3816.830227	2817.322454	10623.38062	3325.197804	4744.987567	3989.542017	929.9091703	11712.64205	7264.349375	4899.760233	1607.84054	2967.879406	6241.380862	3853.144403	2263.840486	10216.5009	6539.108005	3004.95707	3167.097593	3741.373014
Q9NWU1	44449.817	43393.71687	59556.93016	58049.34008	51762.01169	37182.2518	50363.40155	60327.87043	46094.9139	42109.78575	54069.58033	56812.26466	56016.11805	48704.53268	44971.34761	45091.49212	42025.82529	52664.55571	64473.27338	29953.76643	100003.6255	15777.99016	19602.2022	26555.41446	75084.08199	47872.7052	49703.07075	54638.14448	21388.0119	44500.40196	87497.56665	48078.19019	68433.94758	24458.4985	32590.23079	19462.21679	38249.46143	17737.04246
P00747	10606.80045	30334.02487	23709.78668	28395.3935	12837.53038	10016.47468	32106.92373	11743.72116	3523.148806	38744.35761	31252.60154	20272.22377	36794.65701	39399.66288	27970.92208	18880.89315	19795.13285	24633.39843	31983.18478	23046.57857	35991.3088	26189.3442	33266.22239	100750.7319	40240.30081	15923.18185	15750.83819	18260.93833	103426.3379	30412.77471	12452.99136	27851.12223	18413.05269	18757.67308	32972.87981	58947.05257	37931.60906	36478.31209
O75431	16758.02615	17123.58755	8635.964679	3400.976805	11674.38461	23497.42696	16036.89242	25916.0096	38519.30396	27233.70554	21346.59353	21729.56011	20223.61075	16735.05823	12385.09493	25765.69918	21209.2321	26276.26866	15407.37019	18293.87901	15804.11846	25234.26199	44476.41245	22645.46483	23152.95899	64781.60353	30918.65615	45826.98414	17658.42904	13134.52014	29782.92034	38411.8	17611.45868	18201.57151	20599.30302	16517.71489	21141.61456	37005.42544
P08708	254104.8515	202269.141	158183.4177	145295.3655	154683.759	244665.6977	271704.6534	270432.7148	263401.4309	147733.1627	172023.7798	136488.3402	229676.3419	136144.3728	156988.4133	195904.1193	156180.034	188077.4675	96359.33465	253832.7184	201627.0028	253777.4374	188848.789	190198.0652	206035.5362	312859.9026	194302.7077	316794.4933	122656.0063	157636.5456	236551.4314	274808.7682	223456.8166	247638.2922	243811.8409	121105.4112	163989.7038	197907.2725
Q6UXV4	26817.54261	10761.60582	17501.04793	10142.34415	19504.31761	17273.52756	19122.70657	12383.25932	21178.79283	11786.9129	18527.20402	8141.512629	13384.48372	10302.0855	9453.550622	9403.090235	14008.7367	15996.31029	17193.16097	46924.71233	19219.40254	11525.72952	13338.14897	23431.41885	23838.80228	31411.60954	16456.73403	28465.42215	4397.487322	12897.34697	15634.93963	21090.81443	15571.3925	16239.24095	24661.83711	15105.2368	16825.16281	13386.42891
Q9BRG1	14590.57415	7240.458469	5347.597921	2917.300036	11119.72931	30023.70059	7457.687043	18159.59095	37171.54238	9624.157772	13440.80781	13983.92457	12721.3565	11295.8188	9971.921998	7720.092151	5250.584271	11539.53402	6347.854729	8279.844936	15631.58962	30859.93032	27712.81519	27540.40865	14054.70375	22753.80269	10852.71794	19940.70454	30367.42877	24079.53993	14296.95952	8091.264396	24226.64918	15113.8883	7386.91562	5128.51837	14926.00941	10250.54027
O00231	129063.3037	77184.24872	93898.70751	146203.1671	121359.0583	136440.0133	82596.4752	102237.3698	101692.5881	67481.23789	76342.36947	82009.55842	72960.47722	77499.81273	84540.24298	66711.71896	62869.96285	83163.94433	84939.68349	133874.3923	99740.34009	93337.93239	100087.0988	71504.36333	99624.97179	132566.8783	92705.24232	90492.34207	106441.3702	148549.1134	127606.1639	101329.5008	88869.40815	113646.4949	130399.6228	96237.86818	72524.85947	212209.1724
Q8WUP2	927.8428626	1179.380636	3331.707506	5391.883789	643.9018033	733.2120337	612.5534338	947.8861959	635.0308458	3176.388873	3823.321216	928.9748428	675.5001468	1889.437544	1197.938507	3192.512538	1323.706091	1140.647425	1195.674547	8221.873606	413.1198641	7713.732452	917.8387726	4789.833524	6796.782847	772.0313479	423.3072553	2402.426716	11042.56845	1292.630909	2658.046054	345.5373804	779.6438943	2242.642584	11035.94914	29298.03282	7047.867687	2401.635293
Q9UKG9	18578.29496	35694.76005	20366.53048	41019.21403	25879.4992	11343.42761	29160.21082	23507.88306	18147.08208	16345.77801	17627.31299	33774.36094	24185.08824	21120.48939	21558.23932	42784.01947	13142.62975	33648.65277	9802.46209	246616.1516	24195.24049	62560.89617	30146.21533	76143.80052	38536.73186	13495.96335	14090.48343	64377.56028	4861.342977	27088.98045	298821.8003	5567.413872	52960.99965	119303.9597	118739.881	10512.84024	43864.04634	34903.4736
P63000	262.7039195	2700.573367	2655.631774	5576.389769	0	1389.85024	6575.4074	1181.009337	909.3916247	2070.979662	4944.730898	1032.453261	3394.375988	3524.97721	6009.376147	910.8998778	2179.112608	2343.154313	3582.247268	14162.23362	6340.700135	10502.4137	3717.424244	3564.139376	5382.783249	2311.257723	4198.209824	6908.358987	7281.248653	946.9816365	439.8752667	3321.441801	1713.60461	4467.206598	3803.022448	7234.623591	5099.506491	12748.17338
O00339	0	0	523.0567814	0	5.469463793	0	0	0	0	133.6976439	0	0	0	111.6622573	0	0	0	0	144.145918	1617.538842	0	5019.060065	0	34.77232969	59.01733959	0	14.9118078	0	0	284.5274901	0	0	0	1013.682935	0	1109.538121	0	12109.28838
P17900	14291.23364	13201.37071	7338.835509	1867.305852	10424.31305	12258.09652	4593.457481	27346.23035	26348.88301	22884.11076	12556.75357	17577.27447	13668.44228	14754.23612	8614.573355	16177.07667	9300.143918	16733.7265	9009.480744	7547.281203	24744.33044	21968.39569	23944.07022	13681.15188	22854.86662	40426.7769	14563.23747	24480.61876	14642.71935	18057.36205	21477.49991	46780.46116	18774.496	12522.59621	23286.21413	5358.696347	8716.431126	23038.56307
P51570	753431.6558	338078.8209	1038966.399	328727.1615	655114.6503	997782.0069	916204.5373	258254.8498	331516.288	819032.8693	606277.9516	806843.3613	382262.5066	346082.4163	350880.0657	253689.6506	485899.0458	201657.4525	844467.003	445907.8179	261196.1342	551936.4167	480896.668	762954.7316	197483.9766	263919.0651	386172.5838	250335.5834	377306.3951	628782.0267	717030.5052	120689.6002	380889.83	299903.118	520739.9934	450219.2786	306474.0162	237142.5511
P35754	30775.71416	19970.47985	22497.27317	24234.53209	41589.36272	46869.66506	24351.79454	40566.47607	41901.4199	33277.7358	13315.00166	22272.4634	33684.29119	13694.68876	20835.98037	33237.18354	19912.10483	31066.84085	33295.65956	6176.274169	27515.0987	16227.93816	24179.49363	12795.02168	36813.85053	42872.2637	47759.35075	62001.27093	14348.24615	11198.1672	8846.835914	10781.08985	36949.34797	20275.87449	23204.5416	11391.31894	18995.80549	21891.38036
Q9UJS0	1535702.592	1720573.802	1813976.392	1390587.491	1563545.721	1148255.528	1440590.488	937626.393	958116.4973	1191504.265	1299864.884	1594629.341	1359790.345	1198714.041	1458078.345	1491294.963	1446001.058	1506926.305	1103649.371	856052.691	2400111.66	734398.9131	1110661.737	2005715.348	606812.6185	1144388.634	1341759.496	1737001.021	638065.9272	728553.9389	1500326.049	885203.9976	907330.6688	1407814.73	2518900.589	502101.6447	1619644.941	303835.6945
P11279	17459.74157	28386.64175	18448.23034	22967.18778	10653.26496	24182.48395	41023.21817	10317.78893	7886.930993	32403.91192	30493.08148	37869.95812	15636.48154	17850.41906	20581.76371	3287.694278	34823.55779	16097.49924	18959.48429	29118.49013	32206.87023	89062.86758	39561.06512	16801.28039	18748.28081	25283.08169	32440.13348	45164.14507	34069.57884	19012.71318	19352.65309	17358.98116	13639.05905	93684.46036	35801.63717	26622.45759	11103.63948	30448.3981
Q7Z6K5	9242.98058	5547.300775	7674.919031	5381.269452	7354.237358	6327.355782	2730.19683	4839.362933	3176.713459	2982.529218	3353.225743	2517.461673	3272.885095	5299.918195	4116.437111	3533.186369	1913.935121	1232.224106	3867.797	7179.819614	3811.026235	8903.118138	2482.68151	4812.990021	3655.383865	5113.871048	4403.394431	5053.797152	12184.96509	8536.499292	4626.133281	3459.898636	4053.785595	4661.3909	8294.38754	8315.265895	5428.518735	9192.728943
P35221	45612.04541	85553.10292	122059.623	94465.72869	64951.38037	46297.36447	109192.341	46118.26968	31575.38317	71040.22212	76382.39708	54493.3075	65017.99456	52060.02551	61789.04712	67290.35498	73403.85593	85138.32047	81489.88853	122389.6652	101029.1678	110339.8127	33648.91785	53717.08376	89158.08718	53088.58733	78617.81339	102328.6733	163186.6026	85435.23117	85402.14491	32377.50348	90174.69431	119989.5464	153895.5068	120813.8798	139620.698	97588.31547
Q14318	3896.94386	6847.978636	11483.7186	7560.041803	4825.364045	3089.919484	13534.43425	1493.758269	1020.515675	5542.943364	11176.16055	1373.656852	4213.464418	5825.809346	4541.973383	930.0811189	1309.10806	3007.62485	8081.010018	26762.48704	4994.30775	9209.262681	7954.172104	7157.991356	6972.544386	1195.921424	16908.21844	8609.561365	10169.74371	10560.31447	1133.895765	3380.788017	3174.711491	12850.4018	6216.076138	6102.135287	9809.935038	13181.34726
P46060	55951.87665	30215.06013	68821.97432	51849.15788	76796.60057	60734.45646	61255.46402	40842.22707	44747.79687	46457.94084	40331.92316	54335.24152	31998.50344	45325.89444	26856.40703	43167.89388	47387.78373	57839.44382	52759.79298	71233.81962	35128.84612	102859.2388	38546.66309	76864.54236	62983.23178	45805.73426	39720.07816	48661.49062	237687.6683	39269.41885	110687.5538	30208.23254	39292.63361	78575.10632	75064.57514	48743.80515	49932.15732	80773.5152
P29144	82711.84567	142341.0188	117458.7075	165376.6205	152840.5172	98892.34199	146375.1851	86683.07874	61625.76305	110630.9751	104930.4617	157828.4521	128673.7381	126905.0959	145903.6294	109151.9958	93189.02669	94752.75843	152628.852	78529.19184	68879.97585	146881.4994	91445.6056	93384.96852	65089.74361	70079.7993	104826.1224	51928.45719	123370.2834	131821.2043	38892.00411	29036.33308	178729.4057	67303.32055	76979.25344	144618.8861	161013.2277	146771.6935
P02042	1322513.095	1034102.436	445494.0284	1166150.402	1893037.695	1432720.487	1171913.014	1657300.334	1739391.624	262160.2855	583952.8593	661077.213	1230085.242	982549.3465	1227736.698	598638.8394	1042701.168	325257.1454	940338.566	271014.0879	211656.0175	220647.3091	1087392.638	3134477.302	346289.5733	318792.6473	298772.4515	344846.7626	748545.3313	147091.4402	209345.643	759147.9721	826763.5488	451916.5285	464565.5398	1903358.556	1962240.63	2548568.133
P62906	66576.80182	83144.80894	51282.14206	70857.13543	66761.50337	56559.63061	93024.4191	51313.01	44757.82927	35177.59626	52921.46283	30445.28941	65087.27581	54417.30838	49044.84022	31276.88649	40978.18703	60153.08964	65795.52351	270976.1679	72933.33028	108251.2361	40895.33803	56662.00504	78176.79149	75409.31671	63804.81257	83652.36462	103661.2387	35622.86286	77530.99926	44547.37456	43270.31624	137751.8951	63258.60043	47180.02745	45185.90563	92535.82809
P55039	1823.223837	5104.360596	7738.666137	7363.483137	2571.544249	3678.566867	3174.485651	684.6322173	1474.114362	2845.333131	5452.298572	3596.118312	3161.3119	3907.285401	5398.308547	720.6775638	1833.805519	5052.654614	2909.704879	5521.386208	5816.740101	5911.383158	3565.864376	3614.87912	7984.824506	6010.821426	4702.016376	9193.415588	1261.54455	4753.992103	3445.935837	4903.708465	3987.246759	4316.513997	7758.200541	2607.324457	2168.372233	12294.50586
Q8NE71	848.5807699	2820.331174	1579.861044	3816.424784	2668.950941	1630.211547	3708.268669	2879.051893	597.8064093	553.4553541	1735.359406	381.8938422	3213.629411	2530.359482	1872.372055	1153.848539	705.0188398	1704.358354	2304.984746	11065.10981	2654.413778	1064.707432	2404.600126	439.7731382	2575.438339	2968.17498	4356.914643	3111.621786	4525.361687	2645.478266	7365.311009	1199.914466	1249.885639	25642.47851	2984.519792	2291.926605	1110.980727	12800.54778
P13489	79784.30637	61267.26783	147187.2927	144887.2834	97845.17152	55444.16907	81875.21892	61485.01925	49513.33672	82807.87209	82840.99035	67785.51542	81113.05003	85450.52102	80537.11475	46572.55468	49983.31833	74871.91593	84563.13077	114873.668	61770.04968	76452.02328	95142.37032	91661.06704	96082.92746	79012.01993	118154.5229	80424.04085	101298.0294	81016.9114	72822.92217	91523.48248	97396.5706	95939.4377	61315.12547	91852.11191	87119.89162	114881.7806
O75306	66340.54781	104947.5274	91945.56165	111116.5404	65769.26428	81489.63396	97502.27153	69621.68801	115053.5736	94873.9632	112214.2452	129671.4339	108899.5091	85795.22317	84110.97976	66909.53974	69981.9896	80358.21105	93423.17517	180210.4337	59020.41082	149188.2295	91539.20102	54182.21569	252528.7667	198150.7831	74346.27654	169635.2082	62720.69077	111031.6744	208381.6285	88497.08559	120168.5674	78246.36556	150795.499	73999.29236	64937.84016	226651.3182
Q9Y6C9	51159.54033	392326.2768	319083.669	299424.9418	41135.70274	32594.79079	304240.7613	33693.88892	41983.32164	259100.1942	269674.6612	233735.9151	295149.3625	223236.5859	247515.8272	83854.21114	220706.7004	359738.6271	265674.8872	288675.2032	379790.765	356590.4086	157176.3267	153943.7765	208570.2154	282135.5662	472035.2125	329327.2393	158083.2417	352724.3424	429448.2875	183233.901	140081.8176	249527.0036	543668.9514	205953.2797	237843.1777	171948.2429
Q96F85	8769.02763	3250.992287	1395.283203	2209.155256	2407.839999	11994.41968	3899.071996	5072.742577	4021.012077	4428.912516	3320.003067	3651.785306	3516.231096	4862.147028	1088.428207	2644.26413	2151.376008	2124.357347	2070.140231	4439.612997	455.8927068	3354.441241	593.9978818	4692.931629	3267.720244	3903.092952	1225.689381	4549.725011	194.8676897	355.8623922	1918.23147	504.6316681	661.3513438	2759.267697	2241.032876	17148.61068	1881.806508	3235.921085
Q709F0	63311.77947	159307.1658	191515.0093	196383.2475	114719.3814	68997.95034	137083.6803	86551.76219	93758.77369	136210.1271	161742.6452	158208.9852	60114.23894	166222.0122	55190.68884	149854.0058	169276.7068	161423.4761	130407.2386	120502.8345	235301.5371	35716.62373	145541.6322	114998.6251	88167.1945	111899.5583	68479.50994	112424.4514	27825.17802	60761.07474	119044.1003	66414.94313	265591.701	26136.87716	361344.8169	26719.99089	70004.1679	26153.40843
P50135	43917.93674	72357.96347	134240.0779	17896.87866	37849.04467	75118.91532	57997.58422	66089.15117	60239.46502	78830.57712	55985.29688	115763.5529	40209.46079	60152.02081	55279.80223	65264.8082	94416.61423	53097.11963	33366.05096	13710.25767	35415.13741	70156.63849	90326.0888	37792.67437	11945.50704	119140.0895	48375.19854	72731.55061	30514.51761	17321.48403	21314.33183	101757.7574	44195.30593	37468.63511	52450.06666	37974.62677	58428.665	418.0584401
Q13310	19917.03905	10384.57775	8765.891807	10338.88194	11882.78336	20055.65807	14254.87023	19997.3781	18986.02913	12832.41274	15101.88572	16110.87219	11775.76417	12389.62971	13815.56238	13746.24771	14767.20792	20062.9697	13868.50929	27639.0411	12475.33788	22011.97655	18965.64057	16223.27467	13087.88514	16165.41169	22300.85384	15467.88094	36120.88664	12826.09328	23104.84044	14715.75325	14933.56482	9197.139589	18469.86921	13268.08016	26340.18617	11460.13568
Q9Y6E2	6538.003982	4507.091016	4125.020943	4712.026444	3820.27989	1342.887645	7485.93807	6253.969035	13179.13847	5877.712176	3638.967532	2312.930402	2252.558705	6151.561572	5539.378388	5741.614572	3704.842397	0	5141.73561	7774.085616	11964.11488	8941.278702	2337.020016	4435.153498	5233.517889	6866.102631	4935.434615	8593.25042	10411.84977	5119.099413	15588.1597	22127.04715	5262.492295	15804.19655	8997.542719	6033.312879	5293.507781	10497.17484
Q09666	3759402.361	1574756.656	1754830.761	1910388.036	1456138.484	2681653.101	1506602.152	2550919.98	1654717.887	1390614.345	2265712.452	1119606.82	1309127.036	2395471.947	1390367.732	1386648.49	1171914.525	1277509.707	1731799.724	2746434.137	1629493.211	2601874.633	3997271.641	1426632.089	1476828.32	1220345.575	2125765.382	1460748.89	2912156.244	3141848.796	2648145.879	1493862.332	2168897.765	2866034.511	2117590.651	4950003.403	2386863.769	1260156.938
Q9H061	2691.004045	1836.911124	1069.20573	2866.429384	2530.373001	2490.155732	4935.794708	437.7407587	499.9819811	1411.321881	714.1161407	570.2272809	2636.95431	749.6171956	781.5632691	925.124951	1315.294121	2063.758406	2033.308191	5640.00388	2035.044348	2342.001681	1911.090717	1369.829331	4739.064632	1187.74478	4291.905419	1261.852694	3424.40358	10008.55646	6717.849205	817.0459388	1789.620891	1188.110347	18674.01154	1918.516964	2099.603091	639.6329647
Q03135	385.5577818	1472.28164	1154.611584	1475.445998	440.6259418	221.7914065	1357.767304	177.2393844	267.0775882	468.6330233	1112.508041	24.34041031	783.0261372	1746.729491	563.6836288	12.85410371	1014.074754	437.4929576	936.6442238	24587.39197	4145.661033	10558.73866	24.28752917	538.1820423	1948.728743	344.6071607	1579.671863	1926.859804	3054.31706	1007.143819	1365.277397	224.4378094	337.3379295	488.0201093	5164.431337	25298.31575	73.35444836	41958.21708
Q16740	94114.76277	27629.05886	20507.88453	13470.01214	56351.91975	68109.93623	37633.76996	82267.88524	92464.08388	61012.13969	55561.46418	39512.19436	46335.39632	54499.65536	14472.36921	49121.08502	26166.88523	51802.82306	55401.14315	56264.03448	64599.44588	59648.93071	50211.78135	69008.43339	97658.61823	98864.88884	76926.50333	104028.5371	54931.92567	56464.25169	165024.6231	82840.39235	76193.6994	31168.73784	19592.49682	27332.5435	71190.20244	22723.30263
P62310	34897.77616	12179.68847	12356.99814	27439.2456	25624.29161	23309.41583	15738.80231	18314.12221	21423.88283	7235.435694	9094.108183	7223.770248	8410.913513	8163.498415	8376.53683	12962.73456	5519.94782	7682.486105	11952.11887	19142.97849	6974.782721	10939.67966	6235.901633	5609.516565	7097.424968	6744.911413	18316.78269	9187.991645	12412.32228	11071.33519	13675.46071	5530.067984	8229.772568	15183.07259	11625.84901	8603.27875	5028.785161	10298.38047
P50213	89312.70039	69358.35595	70390.61748	91982.43125	42677.62447	80949.13783	67150.91035	87321.19536	75182.08363	54690.81627	70725.04778	52696.46739	76884.56298	57905.97139	59199.07084	51487.15541	61747.8045	57219.50424	81727.72579	124161.8831	91437.68537	44245.71496	30938.91033	31630.44153	200581.0323	191438.0585	138682.4582	110442.8349	41564.91766	70983.17016	220351.1773	61526.01445	79043.45826	91631.69567	228479.7504	64918.99186	53703.60044	300586.5471
Q9BQ95	17382.82382	9363.636209	2051.705424	14906.93946	10975.97436	20780.81415	20252.60951	15795.95567	26566.79362	16497.70404	5147.363528	5539.563213	15397.10591	10247.23798	5770.798645	5362.732044	12276.00068	10605.13464	11302.0352	53114.5886	11990.95849	15887.94888	19606.43635	5804.871243	26787.90164	29476.58608	18318.32617	9171.153663	22790.5667	34187.54156	40494.76794	8994.284713	5123.381065	13982.54978	8866.451252	7022.172295	16231.66045	31122.8854
Q13418	8085.61328	5842.500841	10215.73753	10295.52276	8497.850771	4328.496742	1771.327328	6011.45374	5578.024784	8233.059522	9396.099855	8632.169623	4958.53605	8953.556037	5943.64234	6113.954483	7034.764714	7101.68733	8556.626465	11355.55989	4424.993049	12691.68722	9324.314158	18321.56333	10054.15196	5291.457382	3571.630742	5979.189058	6864.136554	6479.131162	6138.70281	9296.191057	9360.268626	7354.475763	11762.27197	23851.74984	6909.831876	10407.54793
P36957	1062049.818	451187.0429	624763.1118	514944.1781	744463.0517	800670.1673	500877.4874	758373.4837	1113438.707	324002.1103	381172.2934	450415.6785	431880.2194	394452.4296	424825.2081	437845.4376	501887.5515	424947.1519	441159.5503	644172.5108	428688.6054	138244.0617	215806.9398	375673.4084	1009068.696	419891.4394	556875.8012	412668.0642	193079.0267	333611.3803	726350.3004	203818.4804	529129.3744	459027.7155	868836.4666	369238.5837	358570.9411	615700.2524
Q8IV08	28495.34722	29326.16047	13845.07542	9514.689131	22434.1638	26929.95353	38578.41949	40656.19703	21311.42558	43989.43957	26201.20241	24015.85673	27482.44769	38578.58357	18403.21842	19892.21887	23876.8414	24298.85383	37716.97472	32543.37156	35518.05295	41186.5698	25169.51715	103966.0644	34317.82763	43349.73243	26803.77979	31511.38937	164531.5225	7386.432957	58022.43771	30441.51099	34549.93033	43883.09895	20423.54524	28335.76144	21461.19805	29798.71663
P05181	108203.0034	806804.3902	612052.2525	714097.8931	60831.19182	88879.8874	494058.6509	63711.03169	120127.0271	219031.2933	322587.0826	353944.1001	452965.1927	320726.454	467311.2225	70411.57599	157392.4048	531740.5875	249112.6886	208807.0389	1308441.952	88842.28225	427192.6553	276529.361	229491.6594	487547.5077	205845.9916	166168.2907	15449.21587	54591.51959	201826.7024	122474.9807	205406.4724	387734.3671	49786.72056	29152.66909	26258.4796	21254.56146
P53004	106002.4027	59071.10212	64859.55719	73049.88165	53199.28812	84740.74382	71301.09761	54389.58589	65945.062	40423.89754	42746.92489	35028.00896	58608.39085	50626.5557	47104.62994	31894.12636	37365.98948	45462.17279	53204.09756	88132.29553	36413.35276	67056.2939	25793.99507	45601.92653	117284.4404	114823.1683	67423.09948	74444.60219	137029.412	103572.3073	69051.30056	50615.23177	45510.15387	80061.56085	198089.7973	74161.65197	39156.82296	171896.8083
P42330	984655.1274	844217.2304	497724.3023	667222.1093	1484472.489	855091.4013	1111034.408	892044.0234	1590892.524	1199581.237	672713.5635	1573143.324	1147663.872	676619.651	776693.3919	796116.6856	777089.245	1010874.123	601003.7941	1204594.381	4542498.312	1014628.754	2873900.447	1218181.555	1669280.962	730664.3682	649347.1753	2009625.995	406968.4538	1083439.831	3597443.858	776880.9734	3543193.357	1917668.254	2067425.283	1028530.449	1826659.336	199142.535
Q9BW91	32802.03756	25899.71956	43382.25515	34465.25681	34081.58359	34608.99616	35621.31105	20335.16838	21507.37408	18009.89693	19952.22235	23621.01778	17548.42092	20822.88023	19406.6578	20008.74947	20663.556	23538.88034	25262.52927	51205.91302	46371.20467	44041.56843	24985.59183	31315.71363	35593.01412	20363.70368	22819.17811	24086.60442	21168.76336	26639.11299	36096.77391	10647.19938	26005.54021	29800.64079	46249.19668	40868.6418	21220.71141	46634.7511
P00915	1988125.57	1329095.397	455131.1596	1324570.459	1864440.563	1957253.146	1715751.04	3063975.431	2464765.805	576730.5375	801308.889	1022420.162	948931.0612	1905212.404	1765314.015	932872.4623	1085933.926	492724.5204	2009457.663	401284.0545	224349.3496	352353.542	1666336.664	3698293.8	435090.2283	390330.2844	511634.7086	380262.9356	1312819.503	178484.0657	286916.8664	641472.0373	1204932.312	683467.626	633582.9491	1862201.482	3557882.55	5560745.865
Q00169	6726.052319	10284.90336	3647.952793	15081.94257	4222.712771	15834.07725	11797.72396	15673.89325	11685.12346	3046.080606	2930.770085	5129.131561	11582.49754	13138.37338	8057.471736	826.3624423	2053.539186	3502.535583	6472.218701	5010.140224	1332.035703	720.0802372	200.4022266	1801.654665	8336.348185	8936.592133	2370.269943	8025.726406	7030.688883	844.8061435	1401.0498	873.3174825	6342.170406	3638.51063	5040.662172	6379.576864	4116.473646	40912.52022
P36578	116967.3318	138332.1017	76067.24446	130064.6064	47351.77614	107274.407	56223.01462	130851.9821	104593.0337	72982.90561	84849.5895	47046.413	125074.4709	81133.9128	100772.5452	92249.76824	70712.27284	87730.70824	76403.80739	454320.6257	103275.6481	114279.7784	79425.10964	77574.30938	82984.95452	185971.935	116639.4745	157824.4989	104956.8218	90153.03763	111486.1256	110656.0723	82669.29621	154432.9623	89702.58328	56839.23308	68547.883	155723.0993
O75923	2244.719876	2974.989113	2587.970684	1394.362436	3053.064094	3447.312109	2344.815643	754.9186265	2592.628672	2965.964601	3370.91518	3495.105999	2967.628442	1290.638252	3397.551151	953.4953931	2330.72741	2296.739456	3015.234317	4967.75102	4439.222777	6488.12317	1272.260128	1740.372297	7718.974093	9040.288871	3597.365059	5392.754996	3397.278509	745.4287166	7753.102758	3498.644639	1425.668869	2431.019376	3787.908561	5850.160203	1366.189454	2469.416467
P40763	127122.2268	121624.2702	84931.89371	177691.4253	86140.37454	146536.3032	111280.545	94976.75057	94519.91469	184846.4738	106617.4197	104275.9987	113467.9535	187768.7672	140141.2954	90337.22592	99844.89454	110721.7278	133940.2882	170322.2736	101797.6024	276906.8625	143244.4108	87702.59726	120535.7942	183257.2608	139622.1558	178761.328	197644.243	195282.5691	98151.47048	119605.0604	143643.6571	245090.1386	136304.1029	102302.2447	94443.69929	106904.1954
